Fecha,Ubicacion,Local,Visitante,year,HomeGoals,AwayGoals
23 de abril,Asunción,Libertad,Gremio,2019,0,2
24 de abril,Rosario,Rosario Central,Universidad Católica,2019,1,1
8 de mayo,Rosario,Rosario Central,Libertad,2019,2,1
8 de mayo,Porto Alegre,Gremio,Universidad Católica,2019,2,0
23 de julio,Buenos Aires,River Plate,Cruzeiro,2019,0,0
30 de julio,Belo Horizonte,Cruzeiro,River Plate,2019,0,0
24 de julio,Buenos Aires,San Lorenzo,Cerro Porteño,2019,0,0
31 de julio,Asunción,Cerro Porteño,San Lorenzo,2019,2,1
23 de julio,Quito,Liga de Quito,Olimpia,2019,3,1
30 de julio,Asunción,Olimpia,Liga de Quito,2019,1,1
24 de julio,Curitiba,Athletico Paranaense,Boca Juniors,2019,0,1
31 de julio,Buenos Aires,Boca Juniors,Athletico Paranaense,2019,2,0
23 de julio,Mendoza,Godoy Cruz,Palmeiras,2019,2,2
30 de julio,São Paulo,Palmeiras,Godoy Cruz,2019,4,0
25 de julio,Porto Alegre,Gremio,Libertad,2019,2,0
1 de agosto,Asunción,Libertad,Gremio,2019,0,3
24 de julio,Guayaquil,Emelec,Flamengo,2019,2,0
31 de julio,Río de Janeiro,Flamengo,Emelec,2019,2,0
24 de julio,Montevideo,Nacional,Internacional,2019,0,1
31 de julio,Porto Alegre,Internacional,Nacional,2019,2,0
22 de agosto,Buenos Aires,River Plate,Cerro Porteño,2019,2,0
29 de agosto,Asunción,Cerro Porteño,River Plate,2019,1,1
21 de agosto,Quito,Liga de Quito,Boca Juniors,2019,0,3
28 de agosto,Buenos Aires,Boca Juniors,Liga de Quito,2019,0,0
20 de agosto,Porto Alegre,Gremio,Palmeiras,2019,0,1
27 de agosto,São Paulo,Palmeiras,Gremio,2019,1,2
21 de agosto,Río de Janeiro,Flamengo,Internacional,2019,2,0
28 de agosto,Porto Alegre,Internacional,Flamengo,2019,1,1
1 de octubre,Buenos Aires,River Plate,Boca Juniors,2019,2,0
22 de octubre,Buenos Aires,Boca Juniors,River Plate,2019,1,0
2 de octubre,Porto Alegre,Gremio,Flamengo,2019,1,1
23 de octubre,Río de Janeiro,Flamengo,Gremio,2019,5,0
23 de noviembre,Lima,Flamengo,River Plate,2019,2,1
4 de marzo,Guayaquil,Barcelona,Independiente del Valle,2020,0,3
4 de marzo,Barranquilla,Junior,Flamengo,2020,1,2
11 de marzo,Río de Janeiro,Flamengo,Barcelona,2020,3,0
11 de marzo,Quito,Independiente del Valle,Junior,2020,3,0
17 de septiembre,Guayaquil,Barcelona,Junior,2020,1,2
17 de septiembre,Quito,Independiente del Valle,Flamengo,2020,5,0
22 de septiembre,Guayaquil,Barcelona,Flamengo,2020,1,2
22 de septiembre,Barranquilla,Junior,Independiente del Valle,2020,4,1
30 de septiembre,Barranquilla,Junior,Barcelona,2020,0,2
30 de septiembre,Río de Janeiro,Flamengo,Independiente del Valle,2020,4,0
21 de octubre,Quito,Independiente del Valle,Barcelona,2020,2,0
21 de octubre,Río de Janeiro,Flamengo,Junior,2020,3,1
4 de marzo,Victoria,Tigre,Palmeiras,2020,0,2
4 de marzo,Asunción,Guarani,Bolívar,2020,2,0
10 de marzo,La Paz,Bolívar,Tigre,2020,2,0
10 de marzo,São Paulo,Palmeiras,Guarani,2020,3,1
16 de septiembre,La Paz,Bolívar,Palmeiras,2020,1,2
17 de septiembre,Asunción,Guarani,Tigre,2020,4,1
22 de septiembre,Victoria,Tigre,Bolívar,2020,1,1
23 de septiembre,Asunción,Guarani,Palmeiras,2020,0,0
30 de septiembre,São Paulo,Palmeiras,Bolívar,2020,5,0
1 de octubre,Victoria,Tigre,Guarani,2020,1,3
21 de octubre,La Paz,Bolívar,Guarani,2020,2,3
21 de octubre,São Paulo,Palmeiras,Tigre,2020,5,0
3 de marzo,Curitiba,Athletico Paranaense,Peñarol,2020,1,0
4 de marzo,Cochabamba,Jorge Wilstermann,Colo-Colo,2020,2,0
11 de marzo,Santiago,Colo-Colo,Athletico Paranaense,2020,1,0
11 de marzo,Montevideo,Peñarol,Jorge Wilstermann,2020,1,0
15 de septiembre,Cochabamba,Jorge Wilstermann,Athletico Paranaense,2020,2,3
15 de septiembre,Santiago,Colo-Colo,Peñarol,2020,2,1
23 de septiembre,Curitiba,Athletico Paranaense,Colo-Colo,2020,2,0
24 de septiembre,Cochabamba,Jorge Wilstermann,Peñarol,2020,3,1
29 de septiembre,Montevideo,Peñarol,Colo-Colo,2020,3,0
29 de septiembre,Curitiba,Athletico Paranaense,Jorge Wilstermann,2020,0,0
20 de octubre,Montevideo,Peñarol,Athletico Paranaense,2020,3,2
20 de octubre,Santiago,Colo-Colo,Jorge Wilstermann,2020,0,1
4 de marzo,Quito,Liga de Quito,River Plate,2020,3,0
5 de marzo,Juliaca,Deportivo Binacional,São Paulo,2020,2,1
11 de marzo,Buenos Aires,River Plate,Deportivo Binacional,2020,8,0
11 de marzo,São Paulo,São Paulo,Liga de Quito,2020,3,0
15 de septiembre,Lima[n. 4]​,Deportivo Binacional,Liga de Quito,2020,0,1
17 de septiembre,São Paulo,São Paulo,River Plate,2020,2,2
22 de septiembre,Quito,Liga de Quito,São Paulo,2020,4,2
22 de septiembre,Lima[n. 5]​,Deportivo Binacional,River Plate,2020,0,6
29 de septiembre,Quito,Liga de Quito,Deportivo Binacional,2020,4,0
30 de septiembre,Avellaneda,River Plate,São Paulo,2020,2,1
20 de octubre,Avellaneda,River Plate,Liga de Quito,2020,3,0
20 de octubre,São Paulo,São Paulo,Deportivo Binacional,2020,5,1
3 de marzo,Porto Alegre,Internacional,Universidad Católica,2020,3,0
3 de marzo,Cali,América de Cali,Gremio,2020,0,2
10 de marzo,Santiago,Universidad Católica,América de Cali,2020,1,2
12 de marzo,Porto Alegre,Gremio,Internacional,2020,0,0
16 de septiembre,Porto Alegre,Internacional,América de Cali,2020,4,3
16 de septiembre,Santiago,Universidad Católica,Gremio,2020,2,0
23 de septiembre,Cali,América de Cali,Universidad Católica,2020,1,1
23 de septiembre,Porto Alegre,Internacional,Gremio,2020,0,1
29 de septiembre,Porto Alegre,Gremio,Universidad Católica,2020,2,0
29 de septiembre,Cali,América de Cali,Internacional,2020,0,0
22 de octubre,Santiago,Universidad Católica,Internacional,2020,2,1
22 de octubre,Porto Alegre,Gremio,América de Cali,2020,1,1
5 de marzo,Mérida,Estudiantes de Mérida,Racing Club,2020,1,2
5 de marzo,Lima,Alianza Lima,Nacional,2020,0,1
12 de marzo,Montevideo,Nacional,Estudiantes de Mérida,2020,1,0
12 de marzo,Avellaneda,Racing Club,Alianza Lima,2020,1,0
16 de septiembre,Mérida,Estudiantes de Mérida,Alianza Lima,2020,3,2
17 de septiembre,Avellaneda,Racing Club,Nacional,2020,0,1
22 de septiembre,Mérida,Estudiantes de Mérida,Nacional,2020,1,3
23 de septiembre,Lima,Alianza Lima,Racing Club,2020,0,2
30 de septiembre,Montevideo,Nacional,Racing Club,2020,1,2
30 de septiembre,Lima,Alianza Lima,Estudiantes de Mérida,2020,2,2
21 de octubre,Montevideo,Nacional,Alianza Lima,2020,2,0
21 de octubre,Avellaneda,Racing Club,Estudiantes de Mérida,2020,2,1
3 de marzo,Florencio Varela,Defensa y Justicia,Santos,2020,1,2
4 de marzo,Manta,Delfín,Olimpia,2020,1,1
10 de marzo,Santos,Santos,Delfín,2020,1,0
11 de marzo,Asunción,Olimpia,Defensa y Justicia,2020,2,1
15 de septiembre,Santos,Santos,Olimpia,2020,0,0
17 de septiembre,Florencio Varela,Defensa y Justicia,Delfín,2020,3,0
23 de septiembre,Florencio Varela,Defensa y Justicia,Olimpia,2020,2,1
24 de septiembre,Manta,Delfín,Santos,2020,1,2
1 de octubre,Asunción,Olimpia,Santos,2020,2,3
1 de octubre,Manta,Delfín,Defensa y Justicia,2020,3,0
20 de octubre,Asunción,Olimpia,Delfín,2020,0,1
20 de octubre,Santos,Santos,Defensa y Justicia,2020,2,1
3 de marzo,Caracas,Caracas,Boca Juniors,2020,1,1
3 de marzo,Medellín,Independiente Medellín,Libertad,2020,1,2
10 de marzo,Asunción,Libertad,Caracas,2020,3,2
10 de marzo,Buenos Aires,Boca Juniors,Independiente Medellín,2020,3,0
16 de septiembre,Medellín,Independiente Medellín,Caracas,2020,2,3
17 de septiembre,Asunción,Libertad,Boca Juniors,2020,0,2
23 de septiembre,Caracas,Caracas,Libertad,2020,2,1
24 de septiembre,Medellín,Independiente Medellín,Boca Juniors,2020,0,1
29 de septiembre,Buenos Aires,Boca Juniors,Libertad,2020,0,0
30 de septiembre,Caracas,Caracas,Independiente Medellín,2020,0,2
22 de octubre,Asunción,Libertad,Independiente Medellín,2020,2,4
22 de octubre,Buenos Aires,Boca Juniors,Caracas,2020,3,0
25 de noviembre,Manta,Delfín,Palmeiras,2020,1,3
2 de diciembre,São Paulo,Palmeiras,Delfín,2020,5,0
25 de noviembre,Asunción,Libertad,Jorge Wilstermann,2020,3,1
2 de diciembre,Cochabamba,Jorge Wilstermann,Libertad,2020,0,2
24 de noviembre,Curitiba,Athletico Paranaense,River Plate,2020,1,1
1 de diciembre,Avellaneda,River Plate,Athletico Paranaense,2020,1,0
25 de noviembre,Quito,Independiente del Valle,Nacional,2020,0,0
2 de diciembre,Montevideo,Nacional,Independiente del Valle,2020,0,0
25 de noviembre,Porto Alegre,Internacional,Boca Juniors,2020,0,1
2 de diciembre,Buenos Aires,Boca Juniors,Internacional,2020,0,1
24 de noviembre,Avellaneda,Racing Club,Flamengo,2020,1,1
1 de diciembre,Río de Janeiro,Flamengo,Racing Club,2020,1,1
24 de noviembre,Quito,Liga de Quito,Santos,2020,1,2
1 de diciembre,Santos,Santos,Liga de Quito,2020,0,1
26 de noviembre,Asunción,Guarani,Gremio,2020,0,2
3 de diciembre,Porto Alegre,Gremio,Guarani,2020,2,0
8 de diciembre,Asunción,Libertad,Palmeiras,2020,1,1
15 de diciembre,São Paulo,Palmeiras,Libertad,2020,3,0
9 de diciembre,Porto Alegre,Gremio,Santos,2020,1,1
16 de diciembre,Santos,Santos,Gremio,2020,4,1
10 de diciembre,Avellaneda,River Plate,Nacional,2020,2,0
17 de diciembre,Montevideo,Nacional,River Plate,2020,2,6
16 de diciembre,Avellaneda,Racing Club,Boca Juniors,2020,1,0
23 de diciembre,Buenos Aires,Boca Juniors,Racing Club,2020,2,0
6 de enero,Buenos Aires,Boca Juniors,Santos,2020,0,0
13 de enero,Santos,Santos,Boca Juniors,2020,3,0
5 de enero,Avellaneda,River Plate,Palmeiras,2020,0,3
12 de enero,São Paulo,Palmeiras,River Plate,2020,0,2
30 de enero,Río de Janeiro,Palmeiras,Santos,2020,1,0
21 de abril,Lima,Universitario,Palmeiras,2021,2,3
21 de abril,Quito,Independiente del Valle,Defensa y Justicia,2021,1,1
27 de abril,São Paulo,Palmeiras,Independiente del Valle,2021,5,0
28 de abril,Gobernador Costa,Defensa y Justicia,Universitario,2021,3,0
4 de mayo,Gobernador Costa,Defensa y Justicia,Palmeiras,2021,1,2
5 de mayo,Quito,Independiente del Valle,Universitario,2021,4,0
11 de mayo,Quito,Independiente del Valle,Palmeiras,2021,0,1
12 de mayo,Lima,Universitario,Defensa y Justicia,2021,1,1
18 de mayo,São Paulo,Palmeiras,Defensa y Justicia,2021,3,4
18 de mayo,Lima,Universitario,Independiente del Valle,2021,3,2
27 de mayo,Gobernador Costa,Defensa y Justicia,Independiente del Valle,2021,1,1
27 de mayo,São Paulo,Palmeiras,Universitario,2021,6,0
20 de abril,San Cristóbal,Deportivo Táchira,Olimpia,2021,3,2
20 de abril,La Paz,Always Ready,Internacional,2021,2,0
27 de abril,Porto Alegre,Internacional,Deportivo Táchira,2021,4,0
28 de abril,Asunción,Olimpia,Always Ready,2021,2,1
5 de mayo,Porto Alegre,Internacional,Olimpia,2021,6,1
6 de mayo,La Paz,Always Ready,Deportivo Táchira,2021,2,0
11 de mayo,San Cristóbal,Deportivo Táchira,Internacional,2021,2,1
13 de mayo,La Paz,Always Ready,Olimpia,2021,1,2
19 de mayo,San Cristóbal,Deportivo Táchira,Always Ready,2021,7,2
20 de mayo,Asunción,Olimpia,Internacional,2021,0,1
26 de mayo,Asunción,Olimpia,Deportivo Táchira,2021,6,2
26 de mayo,Porto Alegre,Internacional,Always Ready,2021,0,0
20 de abril,Santos,Santos,Barcelona,2021,0,2
21 de abril,La Paz,The Strongest,Boca Juniors,2021,0,1
27 de abril,Buenos Aires,Boca Juniors,Santos,2021,2,0
28 de abril,Guayaquil,Barcelona,The Strongest,2021,4,0
4 de mayo,Santos,Santos,The Strongest,2021,5,0
4 de mayo,Guayaquil,Barcelona,Boca Juniors,2021,1,0
11 de mayo,La Paz,The Strongest,Barcelona,2021,2,0
11 de mayo,Santos,Santos,Boca Juniors,2021,1,0
18 de mayo,La Paz,The Strongest,Santos,2021,2,1
20 de mayo,Buenos Aires,Boca Juniors,Barcelona,2021,0,0
26 de mayo,Guayaquil,Barcelona,Santos,2021,3,1
26 de mayo,Buenos Aires,Boca Juniors,The Strongest,2021,3,0
22 de abril,Río de Janeiro,Fluminense,River Plate,2021,1,1
22 de abril,Barranquilla,Junior,Santa Fe,2021,1,1
28 de abril,Buenos Aires,River Plate,Junior,2021,2,1
28 de abril,Armenia,Santa Fe,Fluminense,2021,1,2
6 de mayo,Guayaquil[n. 4]​,Junior,Fluminense,2021,1,1
6 de mayo,Asunción[n. 5]​,Santa Fe,River Plate,2021,0,0
12 de mayo,Río de Janeiro,Fluminense,Santa Fe,2021,2,1
12 de mayo,Barranquilla,Junior,River Plate,2021,1,1
18 de mayo,Río de Janeiro,Fluminense,Junior,2021,1,2
19 de mayo,Buenos Aires,River Plate,Santa Fe,2021,2,1
25 de mayo,Buenos Aires,River Plate,Fluminense,2021,1,3
25 de mayo,Ambato[n. 6]​,Santa Fe,Junior,2021,0,0
20 de abril,Lima,Sporting Cristal,São Paulo,2021,0,3
21 de abril,Montevideo,Rentistas,Racing Club,2021,1,1
29 de abril,Avellaneda,Racing Club,Sporting Cristal,2021,2,1
29 de abril,São Paulo,São Paulo,Rentistas,2021,2,0
5 de mayo,Avellaneda,Racing Club,São Paulo,2021,0,0
5 de mayo,Montevideo,Rentistas,Sporting Cristal,2021,0,0
11 de mayo,Lima,Sporting Cristal,Racing Club,2021,0,2
12 de mayo,Montevideo,Rentistas,São Paulo,2021,1,1
18 de mayo,São Paulo,São Paulo,Racing Club,2021,0,1
19 de mayo,Lima,Sporting Cristal,Rentistas,2021,2,0
25 de mayo,Avellaneda,Racing Club,Rentistas,2021,3,0
25 de mayo,São Paulo,São Paulo,Sporting Cristal,2021,3,0
20 de abril,Buenos Aires,Argentinos Juniors,Nacional,2021,2,0
22 de abril,Pereira,Atlético Nacional,Universidad Católica,2021,2,0
28 de abril,Montevideo,Nacional,Atlético Nacional,2021,4,4
29 de abril,Santiago,Universidad Católica,Argentinos Juniors,2021,0,2
5 de mayo,Santiago,Universidad Católica,Nacional,2021,3,1
6 de mayo,Asunción[n. 7]​,Atlético Nacional,Argentinos Juniors,2021,0,2
12 de mayo,Buenos Aires,Argentinos Juniors,Universidad Católica,2021,0,1
12 de mayo,Pereira,Atlético Nacional,Nacional,2021,0,0
18 de mayo,Montevideo,Nacional,Universidad Católica,2021,1,0
20 de mayo,Buenos Aires,Argentinos Juniors,Atlético Nacional,2021,1,0
26 de mayo,Santiago,Universidad Católica,Atlético Nacional,2021,2,0
26 de mayo,Montevideo,Nacional,Argentinos Juniors,2021,2,0
20 de abril,Buenos Aires,Vélez Sarsfield,Flamengo,2021,2,3
21 de abril,La Calera,Unión La Calera,Liga de Quito,2021,2,2
27 de abril,Río de Janeiro,Flamengo,Unión La Calera,2021,4,1
27 de abril,Quito,Liga de Quito,Vélez Sarsfield,2021,3,1
4 de mayo,La Calera,Unión La Calera,Vélez Sarsfield,2021,0,2
4 de mayo,Quito,Liga de Quito,Flamengo,2021,2,3
11 de mayo,La Calera,Unión La Calera,Flamengo,2021,2,2
13 de mayo,Buenos Aires,Vélez Sarsfield,Liga de Quito,2021,3,1
19 de mayo,Buenos Aires,Vélez Sarsfield,Unión La Calera,2021,2,1
19 de mayo,Río de Janeiro,Flamengo,Liga de Quito,2021,2,2
27 de mayo,Río de Janeiro,Flamengo,Vélez Sarsfield,2021,0,0
27 de mayo,Quito,Liga de Quito,Unión La Calera,2021,5,2
21 de abril,Caracas,Deportivo La Guaira,Atlético Mineiro,2021,1,1
21 de abril,Bucaramanga,América de Cali,Cerro Porteño,2021,0,2
27 de abril,Belo Horizonte,Atlético Mineiro,América de Cali,2021,2,1
28 de abril,Asunción,Cerro Porteño,Deportivo La Guaira,2021,0,0
4 de mayo,Belo Horizonte,Atlético Mineiro,Cerro Porteño,2021,4,0
6 de mayo,Caracas,Deportivo La Guaira,América de Cali,2021,0,0
12 de mayo,Caracas,Deportivo La Guaira,Cerro Porteño,2021,0,1
13 de mayo,Barranquilla,América de Cali,Atlético Mineiro,2021,1,3
19 de mayo,Asunción,Cerro Porteño,Atlético Mineiro,2021,0,1
19 de mayo,Santa Cruz[n. 8]​,América de Cali,Deportivo La Guaira,2021,3,1
25 de mayo,Asunción,Cerro Porteño,América de Cali,2021,1,0
25 de mayo,Belo Horizonte,Atlético Mineiro,Deportivo La Guaira,2021,4,0
13 de julio,Buenos Aires,Boca Juniors,Atlético Mineiro,2021,0,0
20 de julio,Belo Horizonte,Atlético Mineiro,Boca Juniors,2021,0,0
13 de julio,São Paulo,São Paulo,Racing Club,2021,1,1
20 de julio,Avellaneda,Racing Club,São Paulo,2021,1,3
14 de julio,Buenos Aires,Vélez Sarsfield,Barcelona,2021,1,0
21 de julio,Guayaquil,Barcelona,Vélez Sarsfield,2021,3,1
14 de julio,Santiago,Universidad Católica,Palmeiras,2021,0,1
21 de julio,São Paulo,Palmeiras,Universidad Católica,2021,1,0
14 de julio,Gobernador Costa,Defensa y Justicia,Flamengo,2021,0,1
21 de julio,Brasilia,Flamengo,Defensa y Justicia,2021,4,1
14 de julio,Buenos Aires,River Plate,Argentinos Juniors,2021,1,1
21 de julio,Buenos Aires,Argentinos Juniors,River Plate,2021,0,2
15 de julio,Asunción,Olimpia,Internacional,2021,0,0
22 de julio,Porto Alegre,Internacional,Olimpia,2021,0,0
13 de julio,Asunción,Cerro Porteño,Fluminense,2021,0,2
3 de agosto,Río de Janeiro,Fluminense,Cerro Porteño,2021,1,0
10 de agosto,São Paulo,São Paulo,Palmeiras,2021,1,1
17 de agosto,São Paulo,Palmeiras,São Paulo,2021,3,0
11 de agosto,Asunción,Olimpia,Flamengo,2021,1,4
18 de agosto,Brasilia,Flamengo,Olimpia,2021,5,1
11 de agosto,Buenos Aires,River Plate,Atlético Mineiro,2021,0,1
18 de agosto,Belo Horizonte,Atlético Mineiro,River Plate,2021,3,0
12 de agosto,Río de Janeiro,Fluminense,Barcelona,2021,2,2
19 de agosto,Guayaquil,Barcelona,Fluminense,2021,1,1
21 de septiembre,São Paulo,Palmeiras,Atlético Mineiro,2021,0,0
28 de septiembre,Belo Horizonte,Atlético Mineiro,Palmeiras,2021,1,1
22 de septiembre,Río de Janeiro,Flamengo,Barcelona,2021,2,0
29 de septiembre,Guayaquil,Barcelona,Flamengo,2021,0,2
27 de noviembre,Montevideo,Palmeiras,Flamengo,2021,2,1
6 de abril,San Cristóbal,Deportivo Táchira,Palmeiras,2022,0,4
6 de abril,Sucre,Independiente Petrolero,Emelec,2022,1,1
12 de abril,São Paulo,Palmeiras,Independiente Petrolero,2022,8,1
14 de abril,Guayaquil,Emelec,Deportivo Táchira,2022,1,1
26 de abril,Sucre,Independiente Petrolero,Deportivo Táchira,2022,1,2
27 de abril,Guayaquil,Emelec,Palmeiras,2022,1,3
3 de mayo,San Cristóbal,Deportivo Táchira,Emelec,2022,1,4
3 de mayo,Sucre,Independiente Petrolero,Palmeiras,2022,0,5
18 de mayo,São Paulo,Palmeiras,Emelec,2022,1,0
18 de mayo,San Cristóbal,Deportivo Táchira,Independiente Petrolero,2022,3,0
24 de mayo,São Paulo,Palmeiras,Deportivo Táchira,2022,4,1
24 de mayo,Guayaquil,Emelec,Independiente Petrolero,2022,7,0
5 de abril,Caracas,Caracas,Athletico Paranaense,2022,0,0
7 de abril,La Paz,The Strongest,Libertad,2022,1,1
13 de abril,Asunción,Libertad,Caracas,2022,2,1
14 de abril,Curitiba,Athletico Paranaense,The Strongest,2022,1,0
26 de abril,Asunción,Libertad,Athletico Paranaense,2022,1,0
27 de abril,La Paz,The Strongest,Caracas,2022,1,1
3 de mayo,Caracas,Caracas,Libertad,2022,1,0
3 de mayo,La Paz,The Strongest,Athletico Paranaense,2022,5,0
17 de mayo,Caracas,Caracas,The Strongest,2022,0,0
18 de mayo,Curitiba,Athletico Paranaense,Libertad,2022,2,0
26 de mayo,Curitiba,Athletico Paranaense,Caracas,2022,5,1
26 de mayo,Asunción,Libertad,The Strongest,2022,4,1
6 de abril,Bragança Paulista,Bragantino,Nacional,2022,2,0
7 de abril,La Plata,Estudiantes (LP),Vélez Sarsfield,2022,4,1
13 de abril,Montevideo,Nacional,Estudiantes (LP),2022,0,0
14 de abril,Buenos Aires,Vélez Sarsfield,Bragantino,2022,2,2
26 de abril,Buenos Aires,Vélez Sarsfield,Nacional,2022,1,2
26 de abril,La Plata,Estudiantes (LP),Bragantino,2022,2,0
3 de mayo,La Plata,Estudiantes (LP),Nacional,2022,1,0
5 de mayo,Bragança Paulista,Bragantino,Vélez Sarsfield,2022,1,1
17 de mayo,Bragança Paulista,Bragantino,Estudiantes (LP),2022,0,1
18 de mayo,Montevideo,Nacional,Vélez Sarsfield,2022,2,3
24 de mayo,Montevideo,Nacional,Bragantino,2022,3,0
24 de mayo,Buenos Aires,Vélez Sarsfield,Estudiantes (LP),2022,4,0
6 de abril,Belo Horizonte,América Mineiro,Independiente del Valle,2022,0,2
6 de abril,Ibagué,Deportes Tolima,Atlético Mineiro,2022,0,2
13 de abril,Belo Horizonte,Atlético Mineiro,América Mineiro,2022,1,1
13 de abril,Quito,Independiente del Valle,Deportes Tolima,2022,2,2
26 de abril,Quito,Independiente del Valle,Atlético Mineiro,2022,1,1
27 de abril,Belo Horizonte,América Mineiro,Deportes Tolima,2022,2,3
3 de mayo,Belo Horizonte,América Mineiro,Atlético Mineiro,2022,1,2
4 de mayo,Ibagué,Deportes Tolima,Independiente del Valle,2022,1,0
18 de mayo,Ibagué,Deportes Tolima,América Mineiro,2022,2,2
19 de mayo,Belo Horizonte,Atlético Mineiro,Independiente del Valle,2022,3,1
25 de mayo,Belo Horizonte,Atlético Mineiro,Deportes Tolima,2022,1,2
25 de mayo,Quito,Independiente del Valle,América Mineiro,2022,3,0
5 de abril,La Paz,Always Ready,Corinthians,2022,2,0
5 de abril,Palmira,Deportivo Cali,Boca Juniors,2022,2,0
12 de abril,Buenos Aires,Boca Juniors,Always Ready,2022,2,0
13 de abril,São Paulo,Corinthians,Deportivo Cali,2022,1,0
26 de abril,São Paulo,Corinthians,Boca Juniors,2022,2,0
28 de abril,La Paz,Always Ready,Deportivo Cali,2022,2,2
4 de mayo,Palmira,Deportivo Cali,Corinthians,2022,0,0
4 de mayo,La Paz,Always Ready,Boca Juniors,2022,0,1
17 de mayo,Buenos Aires,Boca Juniors,Corinthians,2022,1,1
19 de mayo,Palmira,Deportivo Cali,Always Ready,2022,3,0
26 de mayo,Buenos Aires,Boca Juniors,Deportivo Cali,2022,1,0
26 de mayo,São Paulo,Corinthians,Always Ready,2022,1,1
6 de abril,Lima,Alianza Lima,River Plate,2022,0,1
7 de abril,Fortaleza,Fortaleza,Colo-Colo,2022,1,2
13 de abril,Santiago,Colo-Colo,Alianza Lima,2022,2,1
13 de abril,Buenos Aires,River Plate,Fortaleza,2022,2,0
27 de abril,Fortaleza,Fortaleza,Alianza Lima,2022,2,1
27 de abril,Santiago,Colo-Colo,River Plate,2022,1,2
5 de mayo,Fortaleza,Fortaleza,River Plate,2022,1,1
5 de mayo,Lima,Alianza Lima,Colo-Colo,2022,1,1
18 de mayo,Lima,Alianza Lima,Fortaleza,2022,0,2
19 de mayo,Buenos Aires,River Plate,Colo-Colo,2022,4,0
25 de mayo,Buenos Aires,River Plate,Alianza Lima,2022,8,1
25 de mayo,Santiago,Colo-Colo,Fortaleza,2022,3,4
5 de abril,Asunción,Olimpia,Cerro Porteño,2022,0,0
5 de abril,Santa Fe,Colón,Peñarol,2022,2,1
12 de abril,Asunción,Cerro Porteño,Colón,2022,3,1
12 de abril,Montevideo,Peñarol,Olimpia,2022,2,1
27 de abril,Asunción,Cerro Porteño,Peñarol,2022,1,0
28 de abril,Asunción,Olimpia,Colón,2022,0,0
4 de mayo,Santa Fe,Colón,Cerro Porteño,2022,2,1
4 de mayo,Asunción,Olimpia,Peñarol,2022,1,0
17 de mayo,Montevideo,Peñarol,Cerro Porteño,2022,0,0
18 de mayo,Santa Fe,Colón,Olimpia,2022,2,1
